Timestamp,Incident_Severity,Incident_Type,Region_Type,Traffic_Congestion,Weather_Condition,Drone_Availability,Ambulance_Availability,Battery_Life,Air_Traffic,Response_Time,Hospital_Capacity,Distance_to_Incident,Number_of_Injuries,Specialist_Availability,Road_Type,Emergency_Level,Drone_Speed,Ambulance_Speed,Payload_Weight,Fuel_Level,Weather_Impact,Dispatch_Coordinator,Label,Year,Month,Month_Name,DayOfWeek,Hour,Shift
2022-12-21 20:20:00,Low,Accident,Urban,Moderate,Clear,Available,Available,68.25293240980588,Low,9.802568761643274,30,49.97,1,Unavailable,Highway,Minor,69.46114316463513,37.0493251984309,2.0,68.42141205728083,Moderate,AI,Ambulance Only,2022,12,Dec,Wednesday,20,Evening (14:00-22:00)
2018-07-18 07:00:00,High,Accident,Urban,Moderate,Clear,Unavailable,Available,85.55885072001392,Low,22.56399558619663,20,15.11,1,Unavailable,Highway,Minor,55.63041194019024,44.4017152293837,8.35,55.02675360351485,None,Human,Ambulance Only,2018,7,Jul,Wednesday,7,Day (06:00-14:00)
2020-03-22 10:10:00,Low,Cardiac Arrest,Suburban,Low,Clear,Available,Available,89.7105583121096,Low,8.618182098165832,11,19.13,1,Unavailable,Highway,Major,48.57544351621557,53.26548696072394,4.86,70.50955407817327,None,Human,Drone Only,2020,3,Mar,Sunday,10,Day (06:00-14:00)
2019-04-26 03:20:00,Low,Other,Urban,Moderate,Clear,Available,Unavailable,88.10326785573307,Low,11.780656629006176,91,3.29,1,Unavailable,Highway,Minor,54.78402653075212,38.43622918120719,2.5,64.06233365066923,None,Human,Ambulance Only,2019,4,Apr,Friday,3,Overnight (22:00-06:00)
2018-08-11 16:30:00,Low,Other,Rural,Moderate,Clear,Available,Available,70.39048203527449,Low,14.052515646913417,56,12.5,3,Unavailable,Highway,Minor,49.408056881882686,46.29560027107631,0.77,79.51138003645761,Moderate,Human,Drone Only,2018,8,Aug,Saturday,16,Evening (14:00-22:00)
2023-05-13 05:10:00,High,Accident,Urban,High,Clear,Available,Available,74.40440198818725,Low,19.32051354839591,40,17.77,3,Unavailable,Highway,Major,50.771490561573785,46.27468753200531,6.52,70.02307270371726,Moderate,Human,Ambulance Only,2023,5,May,Saturday,5,Overnight (22:00-06:00)
2019-05-10 15:30:00,Medium,Fire,Rural,High,Clear,Available,Available,63.49057261575268,Medium,15.427635728029184,40,3.11,1,Unavailable,Highway,Minor,59.38118031234415,50.09401810670618,4.1,46.03490658819732,None,Human,Drone Only,2019,5,May,Friday,15,Evening (14:00-22:00)
2021-12-10 17:30:00,Medium,Fire,Urban,Moderate,Clear,Available,Available,84.65594398634155,Low,10.136016535448974,81,16.6,1,Available,Highway,Minor,59.42544754049824,47.05023761167944,6.99,59.57223591201773,None,Human,Drone Only,2021,12,Dec,Friday,17,Evening (14:00-22:00)
2018-02-01 16:20:00,Low,Fire,Urban,Moderate,Clear,Unavailable,Available,51.76144552297218,Medium,17.574852228237177,99,3.09,4,Available,Highway,Minor,78.76566663135661,52.52099696585922,2.14,69.0922777339709,None,Human,Drone Only,2018,2,Feb,Thursday,16,Evening (14:00-22:00)
2022-07-24 17:00:00,Low,Fire,Suburban,Moderate,Clear,Unavailable,Available,80.52848883950391,Medium,15.266623101038295,38,46.43,2,Available,Local Road,Minor,66.79041573885053,47.67420975293128,7.61,60.11932150747539,None,Human,Drone Only,2022,7,Jul,Sunday,17,Evening (14:00-22:00)
2018-02-21 03:00:00,Low,Cardiac Arrest,Suburban,Low,Clear,Available,Available,94.51200798993672,Low,14.102657480589532,47,36.11,1,Unavailable,Highway,Minor,75.18498941362584,31.66171297172316,3.54,64.04987678896676,None,Human,Drone Only,2018,2,Feb,Wednesday,3,Overnight (22:00-06:00)
2018-03-14 11:40:00,Medium,Other,Suburban,Low,Clear,Unavailable,Available,70.25086365544178,Low,11.724798319884684,88,17.64,1,Available,Unpaved Road,Major,60.01918810575371,31.030053572678828,1.7,64.91520225235004,None,Human,Drone Only,2018,3,Mar,Wednesday,11,Day (06:00-14:00)
2023-03-06 04:50:00,Medium,Accident,Urban,Moderate,Clear,Available,Available,81.00427046019846,Low,6.043420762782972,80,20.11,2,Unavailable,Local Road,Major,58.21865248766285,37.682868573272586,6.45,65.03683067211898,None,Human,Drone Only,2023,3,Mar,Monday,4,Overnight (22:00-06:00)
2024-04-07 04:20:00,High,Accident,Urban,Moderate,Clear,Unavailable,Unavailable,75.4801082852031,Low,15.20931569957012,53,41.84,1,Unavailable,Highway,Minor,50.85231548896649,44.371636783138655,1.18,79.76296502654309,None,Human,Drone Only,2024,4,Apr,Sunday,4,Overnight (22:00-06:00)
2023-04-24 11:50:00,Low,Fire,Urban,Moderate,Clear,Available,Available,70.97428157364855,Low,22.02515420981893,27,40.89,2,Available,Local Road,Minor,51.34715379516301,41.07987698443135,6.65,36.50502516803757,None,Human,Drone Only,2023,4,Apr,Monday,11,Day (06:00-14:00)
2020-05-30 22:40:00,Low,Other,Urban,Moderate,Clear,Unavailable,Available,85.29263298699382,Medium,11.649444146709236,77,19.56,1,Unavailable,Highway,Minor,67.06863662333618,35.41743606172312,7.63,58.09081340941388,Moderate,Human,Ambulance Only,2020,5,May,Saturday,22,Overnight (22:00-06:00)
2020-07-14 10:30:00,Low,Accident,Urban,High,Clear,Available,Available,66.04451151688144,Low,19.862244592594724,45,42.74,1,Unavailable,Local Road,Minor,45.92812221469069,54.92355530816969,1.6,80.33114004589862,None,Human,Ambulance Only,2020,7,Jul,Tuesday,10,Day (06:00-14:00)
2018-08-03 00:20:00,Low,Other,Rural,Low,Clear,Available,Available,81.32250622119324,Medium,14.287347245590713,68,4.83,2,Unavailable,Highway,Minor,71.24494098039649,45.72468116799972,3.59,70.38015173086396,Moderate,Human,Drone Only,2018,8,Aug,Friday,0,Overnight (22:00-06:00)
2021-11-05 04:00:00,Low,Accident,Urban,Low,Rainy,Available,Available,80.90948157926451,Low,17.45867766510132,44,34.55,1,Available,Local Road,Minor,46.92672372029594,36.27925886615392,8.61,71.18090902794835,None,Human,Drone Only,2021,11,Nov,Friday,4,Overnight (22:00-06:00)
2024-11-08 13:20:00,Medium,Accident,Urban,High,Clear,Available,Available,71.75521171294822,Low,12.14346436365991,73,48.62,1,Unavailable,Highway,Minor,56.046874030047945,55.09612251912292,1.46,74.19795624354326,None,Human,Ambulance Only,2024,11,Nov,Friday,13,Day (06:00-14:00)
2023-02-14 23:50:00,Low,Accident,Rural,Moderate,Clear,Unavailable,Available,73.42515511356328,Low,18.406172756326363,80,16.59,2,Unavailable,Highway,Minor,59.48890257921766,40.94615108358382,6.57,81.05798700599554,Moderate,AI,Drone Only,2023,2,Feb,Tuesday,23,Overnight (22:00-06:00)
2024-07-22 18:00:00,Low,Cardiac Arrest,Rural,Moderate,Clear,Available,Unavailable,74.9845196959608,Low,18.88497224214836,40,30.06,1,Unavailable,Highway,Major,55.137609897475954,46.35559317346748,3.71,78.07970317537706,None,AI,Drone Only,2024,7,Jul,Monday,18,Evening (14:00-22:00)
2022-03-22 13:50:00,Low,Other,Urban,High,Clear,Available,Available,87.7862876890269,Low,11.578834634064414,75,44.21,2,Unavailable,Highway,Minor,46.41659470473757,34.15934860991301,5.24,80.1788478008833,None,Human,Ambulance Only,2022,3,Mar,Tuesday,13,Day (06:00-14:00)
2023-02-28 22:30:00,Medium,Cardiac Arrest,Rural,High,Clear,Available,Available,77.2651682667181,High,8.840183249089762,40,48.88,1,Unavailable,Highway,Critical,66.49614155072969,28.62728067144097,5.7,83.35697622829511,None,Human,Ambulance Only,2023,2,Feb,Tuesday,22,Overnight (22:00-06:00)
2024-10-03 16:40:00,Medium,Other,Urban,Low,Clear,Available,Available,82.2016991096319,Medium,13.50175090897168,49,6.81,1,Unavailable,Highway,Minor,63.39297077234924,29.40932012240303,4.82,88.39319880394915,Moderate,Human,Ambulance Only,2024,10,Oct,Thursday,16,Evening (14:00-22:00)
2024-08-18 00:20:00,Medium,Other,Urban,Low,Clear,Available,Available,63.900876770515325,Low,15.036847228486652,45,7.2,3,Unavailable,Highway,Major,58.80423464107877,50.34274098057761,9.51,56.09444787181501,None,AI,Ambulance Only,2024,8,Aug,Sunday,0,Overnight (22:00-06:00)
2022-06-23 07:30:00,Low,Accident,Urban,Low,Clear,Available,Available,85.2213903859494,Low,12.150053745612244,69,34.23,1,Available,Highway,Minor,50.56694433738208,33.0473333993951,4.56,81.97183668758177,Moderate,Human,Drone Only,2022,6,Jun,Thursday,7,Day (06:00-14:00)
2024-04-02 09:10:00,Low,Accident,Urban,Low,Clear,Available,Available,73.56960951176883,Medium,21.45175013147881,71,34.22,1,Available,Highway,Minor,55.6702616245101,48.1596181815582,9.12,85.91938946399829,None,AI,Drone Only,2024,4,Apr,Tuesday,9,Day (06:00-14:00)
2021-12-14 02:20:00,Low,Accident,Urban,Low,Clear,Available,Available,81.59662616910398,Low,12.990207619108158,45,32.76,1,Unavailable,Unpaved Road,Minor,76.5681561015729,51.366226290951374,3.34,37.60690713510002,None,Human,Drone Only,2021,12,Dec,Tuesday,2,Overnight (22:00-06:00)
2019-11-11 08:00:00,Low,Other,Urban,Moderate,Clear,Available,Available,79.54024834353663,High,22.250364696315984,35,46.37,1,Available,Highway,Major,53.40318235765048,55.83337070287127,5.36,58.88854418983082,Moderate,Human,Drone Only,2019,11,Nov,Monday,8,Day (06:00-14:00)
2018-06-29 04:30:00,Low,Fire,Urban,Moderate,Clear,Available,Available,80.47515415533934,Medium,10.832380634634042,52,28.52,1,Unavailable,Local Road,Minor,53.99866585341618,43.16133538958268,8.01,71.72316514189829,Moderate,Human,Ambulance Only,2018,6,Jun,Friday,4,Overnight (22:00-06:00)
2020-11-13 00:10:00,Low,Accident,Suburban,Moderate,Clear,Available,Available,81.3357350351425,High,5.0,53,23.69,1,Available,Highway,Minor,49.67531025789238,30.26569771461753,7.1,54.25209799127924,None,Human,Drone Only,2020,11,Nov,Friday,0,Overnight (22:00-06:00)
2020-06-13 18:10:00,Low,Accident,Urban,Moderate,Rainy,Unavailable,Available,86.23167315032616,Low,16.33761311657421,68,32.07,1,Unavailable,Highway,Minor,69.13827432049531,34.87766010377252,7.84,68.85204287196092,None,Human,Drone Only,2020,6,Jun,Saturday,18,Evening (14:00-22:00)
2018-07-19 17:20:00,Low,Other,Suburban,Low,Stormy,Unavailable,Available,74.75231023838319,Medium,9.84698521512173,72,2.03,1,Unavailable,Highway,Minor,72.2334678682479,35.60894808516084,7.1,46.64836935195014,Severe,Human,Drone Only,2018,7,Jul,Thursday,17,Evening (14:00-22:00)
2021-06-03 08:10:00,Low,Other,Urban,Moderate,Rainy,Available,Available,86.43996168080832,Low,10.72010790562994,14,45.08,1,Available,Highway,Minor,68.47363792969583,43.74641650141251,2.0,78.35571690689908,None,Human,Ambulance Only,2021,6,Jun,Thursday,8,Day (06:00-14:00)
2018-11-29 18:40:00,Medium,Fire,Urban,Low,Clear,Available,Available,75.88587987938168,Low,19.582492074740152,57,32.56,2,Available,Local Road,Minor,64.38384129428997,42.65756896760629,6.83,69.14951929090869,Moderate,Human,Drone Only,2018,11,Nov,Thursday,18,Evening (14:00-22:00)
2024-04-17 23:20:00,Low,Cardiac Arrest,Rural,Moderate,Clear,Available,Available,70.15988262985779,Medium,21.768132433248727,72,42.63,2,Available,Unpaved Road,Minor,57.98555651713588,39.29515907034878,5.81,66.39379003622412,None,Human,Ambulance Only,2024,4,Apr,Wednesday,23,Overnight (22:00-06:00)
2020-12-08 13:00:00,Medium,Accident,Urban,Low,Clear,Available,Available,87.39927057297272,Low,12.593361856055918,76,5.9,1,Unavailable,Highway,Minor,49.532478504292335,36.53136103110181,2.18,35.297756503360034,Moderate,Human,Drone Only,2020,12,Dec,Tuesday,13,Day (06:00-14:00)
2023-11-29 07:00:00,Low,Other,Urban,Moderate,Clear,Available,Available,71.7975976410458,Medium,22.95114671432361,25,29.25,1,Unavailable,Unpaved Road,Minor,50.018086150044645,35.00926449047149,6.73,73.84395762645151,None,Human,Drone Only,2023,11,Nov,Wednesday,7,Day (06:00-14:00)
2020-09-22 17:40:00,Medium,Other,Urban,Low,Stormy,Available,Unavailable,84.68799313676038,Low,8.058497081985225,84,28.83,1,Unavailable,Local Road,Minor,59.4792385273286,26.205853813225687,6.42,73.87408570808823,Moderate,Human,Ambulance Only,2020,9,Sep,Tuesday,17,Evening (14:00-22:00)
2021-08-10 21:40:00,Low,Other,Urban,Moderate,Clear,Available,Available,85.8797581572874,Low,12.847119233258786,38,37.12,2,Unavailable,Highway,Minor,49.36785500410725,35.59775008820378,0.73,80.70282445309958,Severe,Human,Drone Only,2021,8,Aug,Tuesday,21,Evening (14:00-22:00)
2019-08-03 12:50:00,Low,Accident,Urban,Moderate,Clear,Unavailable,Available,78.1644527265053,Low,10.685448349946132,19,35.61,3,Unavailable,Local Road,Minor,60.78648128964809,29.78698429048847,5.39,47.54063334183165,Moderate,Human,Drone Only,2019,8,Aug,Saturday,12,Day (06:00-14:00)
2019-03-24 07:40:00,Low,Accident,Urban,High,Clear,Available,Unavailable,100.0,Medium,18.3284045216146,45,38.15,2,Unavailable,Highway,Minor,59.93690440142255,32.6526010057243,9.82,54.705645838234304,None,AI,Drone Only,2019,3,Mar,Sunday,7,Day (06:00-14:00)
2022-05-28 14:20:00,Low,Accident,Urban,Low,Rainy,Available,Available,75.94734867625905,Medium,20.22347350976004,76,29.56,1,Available,Highway,Critical,53.92624816424927,37.51331835471118,3.95,65.81737332342509,None,AI,Ambulance Only,2022,5,May,Saturday,14,Evening (14:00-22:00)
2022-06-04 22:20:00,Low,Accident,Urban,Moderate,Clear,Unavailable,Available,91.38271317354184,Medium,17.478877911767707,79,42.23,1,Available,Highway,Minor,68.84194713530812,35.543256640171386,9.37,59.14718800087219,Moderate,AI,Ambulance Only,2022,6,Jun,Saturday,22,Overnight (22:00-06:00)
2023-06-20 11:10:00,Medium,Accident,Urban,Moderate,Clear,Available,Available,85.54727047417575,High,15.799235133288867,79,31.67,3,Available,Highway,Minor,82.87176292631074,29.71296869356278,8.51,57.23356859138224,None,Human,Ambulance Only,2023,6,Jun,Tuesday,11,Day (06:00-14:00)
2019-08-29 20:40:00,Low,Cardiac Arrest,Urban,High,Clear,Unavailable,Available,82.70998109062889,Low,19.4313798394564,67,17.54,1,Unavailable,Local Road,Minor,54.492519603632935,48.119975471582464,3.39,72.58275963980545,None,Human,Drone Only,2019,8,Aug,Thursday,20,Evening (14:00-22:00)
2024-02-11 22:40:00,Low,Accident,Urban,Low,Clear,Available,Available,79.5016829773833,Medium,19.761199354028108,14,30.76,1,Unavailable,Highway,Minor,72.78839401870813,41.695216696534416,9.9,78.6213489765139,None,Human,Ambulance Only,2024,2,Feb,Sunday,22,Overnight (22:00-06:00)
2020-12-10 05:40:00,Medium,Accident,Rural,Low,Clear,Unavailable,Unavailable,67.51731946457971,Low,14.238370805763088,16,24.31,2,Available,Local Road,Minor,46.96430547409129,49.90131277105624,5.79,61.32590231115742,None,Human,Ambulance Only,2020,12,Dec,Thursday,5,Overnight (22:00-06:00)
2024-08-26 12:00:00,Low,Fire,Urban,Moderate,Clear,Available,Available,75.18187427650196,Low,16.46594495814976,55,30.62,1,Unavailable,Highway,Minor,53.77341393089175,33.79891092963943,8.78,62.03560023291018,None,Human,Drone Only,2024,8,Aug,Monday,12,Day (06:00-14:00)
2018-06-17 06:20:00,Low,Accident,Urban,Moderate,Clear,Unavailable,Available,88.67944485204193,Medium,26.97450236391009,84,6.41,1,Unavailable,Local Road,Minor,61.19732282222261,37.0776263862232,0.54,71.25562898036058,Moderate,AI,Ambulance Only,2018,6,Jun,Sunday,6,Day (06:00-14:00)
2020-05-18 11:40:00,Medium,Accident,Urban,High,Clear,Available,Available,78.10474406073953,High,18.2683912475075,28,20.49,1,Unavailable,Highway,Minor,57.3045155034356,60.93523972668555,1.43,69.86426648276249,Severe,Human,Drone Only,2020,5,May,Monday,11,Day (06:00-14:00)
2022-10-22 09:00:00,Low,Other,Suburban,Moderate,Clear,Available,Available,80.66380945001411,Low,13.254370080098788,49,10.97,1,Available,Local Road,Major,53.57882258254367,45.8455071740563,1.4,94.70368892633856,None,Human,Hybrid Dispatch,2022,10,Oct,Saturday,9,Day (06:00-14:00)
2018-10-29 05:10:00,Medium,Accident,Urban,High,Clear,Available,Available,92.31810741020035,Medium,25.185903881071507,22,6.8,4,Available,Highway,Minor,59.72611924720034,37.96155365265379,8.99,58.134192889217104,None,Human,Drone Only,2018,10,Oct,Monday,5,Overnight (22:00-06:00)
2022-02-07 14:20:00,Low,Other,Rural,Moderate,Clear,Available,Available,89.73156542372313,Medium,10.32210793375241,29,14.91,2,Unavailable,Highway,Minor,63.775789829101136,36.04718960756337,2.22,58.65824052713435,None,Human,Ambulance Only,2022,2,Feb,Monday,14,Evening (14:00-22:00)
2022-07-22 18:00:00,Medium,Fire,Urban,Moderate,Clear,Available,Available,84.26588493243923,Low,9.899537681906876,64,43.75,3,Available,Local Road,Minor,41.422254411898805,48.55998058474216,8.05,89.43891385194202,None,Human,Ambulance Only,2022,7,Jul,Friday,18,Evening (14:00-22:00)
2018-10-05 09:30:00,High,Accident,Urban,Moderate,Clear,Available,Unavailable,86.49752797603432,Low,6.350023231139714,73,36.91,4,Unavailable,Highway,Minor,68.97365126055405,43.51361542630328,5.88,58.750700264344985,Moderate,AI,Ambulance Only,2018,10,Oct,Friday,9,Day (06:00-14:00)
2020-03-14 09:20:00,Medium,Accident,Urban,High,Clear,Available,Available,72.33431607647076,High,16.611091757973522,76,27.33,1,Unavailable,Local Road,Minor,46.71570038773007,34.63223548122468,8.61,64.38549059567214,None,AI,Ambulance Only,2020,3,Mar,Saturday,9,Day (06:00-14:00)
2019-12-05 23:20:00,Low,Accident,Urban,Low,Rainy,Unavailable,Available,80.22405871259708,Low,10.75759277096352,12,12.91,1,Available,Highway,Major,72.82809527441027,49.03843357902669,3.54,72.80538848838462,Moderate,Human,Ambulance Only,2019,12,Dec,Thursday,23,Overnight (22:00-06:00)
2022-12-07 05:00:00,Medium,Accident,Urban,Low,Clear,Available,Available,85.36294257037167,Low,22.861836083745352,32,14.76,2,Unavailable,Highway,Minor,61.27300287924516,35.00871610714401,6.39,82.2010631452396,None,Human,Drone Only,2022,12,Dec,Wednesday,5,Overnight (22:00-06:00)
2022-10-02 14:10:00,Low,Accident,Suburban,Low,Clear,Unavailable,Available,91.34288954720498,Low,11.763017921346302,16,34.06,1,Available,Highway,Major,68.22869864793458,42.85032649080928,8.13,65.90104850322047,None,Human,Ambulance Only,2022,10,Oct,Sunday,14,Evening (14:00-22:00)
2021-08-05 05:50:00,Low,Cardiac Arrest,Urban,Low,Clear,Available,Available,67.41281190123534,Low,13.983391718666006,91,40.19,1,Available,Highway,Minor,71.52839546517764,41.81212889896617,5.33,58.91049136634196,None,Human,Ambulance Only,2021,8,Aug,Thursday,5,Overnight (22:00-06:00)
2018-12-18 02:30:00,Low,Accident,Urban,Moderate,Clear,Available,Available,69.55363923012013,Low,15.71559864931021,25,9.0,2,Unavailable,Highway,Major,57.72338062155671,22.635733850266263,6.96,74.22152800668974,None,AI,Drone Only,2018,12,Dec,Tuesday,2,Overnight (22:00-06:00)
2023-02-08 20:30:00,Medium,Accident,Urban,Low,Clear,Unavailable,Available,85.52789750092059,Low,5.0,35,20.4,1,Available,Unpaved Road,Minor,61.571479586341226,49.20235803780088,7.55,63.31369391690516,None,AI,Ambulance Only,2023,2,Feb,Wednesday,20,Evening (14:00-22:00)
2020-10-04 03:30:00,Low,Accident,Suburban,High,Clear,Available,Available,77.77620226585992,Low,14.350485797253372,15,39.37,1,Available,Highway,Minor,72.42955527610137,44.5406782572351,1.87,54.11835226585885,None,Human,Ambulance Only,2020,10,Oct,Sunday,3,Overnight (22:00-06:00)
2019-06-03 23:30:00,Medium,Accident,Urban,Moderate,Clear,Available,Available,78.21378304472447,Medium,21.49470358225211,37,40.66,1,Available,Unpaved Road,Minor,56.2806507252879,38.95919550817471,0.7,52.27878579360253,None,Human,Drone Only,2019,6,Jun,Monday,23,Overnight (22:00-06:00)
2021-10-29 22:30:00,Medium,Cardiac Arrest,Suburban,Low,Clear,Available,Available,83.02785510209327,Low,12.323056080941427,23,16.68,2,Available,Highway,Minor,46.35525775571144,52.32225481163309,9.93,79.2746995181881,None,Human,Hybrid Dispatch,2021,10,Oct,Friday,22,Overnight (22:00-06:00)
2021-04-12 10:00:00,Low,Cardiac Arrest,Urban,Moderate,Rainy,Unavailable,Available,98.20141541074612,Low,19.724312827049552,64,35.34,2,Available,Highway,Minor,69.69486850675331,43.55913636826044,9.73,57.279069661214606,None,Human,Drone Only,2021,4,Apr,Monday,10,Day (06:00-14:00)
2018-06-11 01:20:00,Medium,Accident,Urban,Moderate,Clear,Available,Available,87.12604539500856,Medium,16.68401589538916,81,35.67,2,Unavailable,Highway,Major,59.05286709394402,35.236658001784654,1.68,88.3819805012574,None,Human,Drone Only,2018,6,Jun,Monday,1,Overnight (22:00-06:00)
2023-11-27 20:50:00,Low,Accident,Urban,Low,Clear,Available,Available,74.9752754043977,Low,21.600837331671475,88,6.67,1,Unavailable,Highway,Minor,65.59546822442125,45.095234289045415,5.48,81.75587142371855,Moderate,AI,Ambulance Only,2023,11,Nov,Monday,20,Evening (14:00-22:00)
2022-06-06 00:30:00,Low,Cardiac Arrest,Suburban,Low,Clear,Unavailable,Available,68.03538832127575,Medium,13.116517733510914,91,29.4,2,Available,Local Road,Minor,84.99685551925434,40.36344281986423,6.86,50.41496131827752,None,Human,Hybrid Dispatch,2022,6,Jun,Monday,0,Overnight (22:00-06:00)
